strategy,strategy_label,review_type,date,score,msci_trend,nasdaq_trend,msci_momentum,msci_volatility,bce_fed_rate,desired_base_regime,pending_regime,pending_count,base_regime,crash_fast_armed,airbag_s3_armed,final_regime,world_weight,nasdaq_weight,cash_weight,world_diff,nasdaq_diff,cash_diff,action_required,action
secondpass_391_airbag_s3,391 + Airbag S3,weekly_friday,2015-11-06,67.9,neutral,positiu,negatiu,positiu,positiu,normal,normal,1,defensiu,False,False,defensiu,45.0,15.0,40.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_1207,1207,weekly_thursday,2015-11-12,58.01,negatiu,positiu,negatiu,positiu,positiu,defensiu,,0,defensiu,False,False,defensiu,45.0,15.0,40.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_391,391,weekly_thursday,2015-11-12,58.7,negatiu,positiu,negatiu,positiu,positiu,defensiu,,0,defensiu,False,False,defensiu,45.0,15.0,40.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_391_airbag_s3,391 + Airbag S3,weekly_thursday,2015-11-12,58.7,negatiu,positiu,negatiu,positiu,positiu,defensiu,,0,defensiu,False,False,defensiu,45.0,15.0,40.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_1207,1207,weekly_friday,2015-11-13,44.74,negatiu,neutral,negatiu,positiu,positiu,defensiu,,0,defensiu,False,False,defensiu,45.0,15.0,40.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_391,391,weekly_friday,2015-11-13,44.68,negatiu,neutral,negatiu,positiu,positiu,defensiu,,0,defensiu,False,False,defensiu,45.0,15.0,40.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_391_airbag_s3,391 + Airbag S3,weekly_friday,2015-11-13,44.68,negatiu,neutral,negatiu,positiu,positiu,defensiu,,0,defensiu,False,False,defensiu,45.0,15.0,40.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_1207,1207,weekly_thursday,2015-11-19,67.46,neutral,positiu,negatiu,positiu,positiu,normal,normal,1,defensiu,False,False,defensiu,45.0,15.0,40.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_391,391,weekly_thursday,2015-11-19,67.9,neutral,positiu,negatiu,positiu,positiu,normal,normal,1,defensiu,False,False,defensiu,45.0,15.0,40.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_391_airbag_s3,391 + Airbag S3,weekly_thursday,2015-11-19,67.9,neutral,positiu,negatiu,positiu,positiu,normal,normal,1,defensiu,False,False,defensiu,45.0,15.0,40.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_1207,1207,weekly_friday,2015-11-20,67.46,neutral,positiu,negatiu,positiu,positiu,normal,normal,1,defensiu,False,False,defensiu,45.0,15.0,40.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_391,391,weekly_friday,2015-11-20,67.9,neutral,positiu,negatiu,positiu,positiu,normal,normal,1,defensiu,False,False,defensiu,45.0,15.0,40.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_391_airbag_s3,391 + Airbag S3,weekly_friday,2015-11-20,67.9,neutral,positiu,negatiu,positiu,positiu,normal,normal,1,defensiu,False,False,defensiu,45.0,15.0,40.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_1207,1207,weekly_thursday,2015-11-26,67.46,neutral,positiu,negatiu,positiu,positiu,normal,normal,2,defensiu,False,False,defensiu,45.0,15.0,40.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_391,391,weekly_thursday,2015-11-26,58.7,negatiu,positiu,negatiu,positiu,positiu,defensiu,,0,defensiu,False,False,defensiu,45.0,15.0,40.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_391_airbag_s3,391 + Airbag S3,weekly_thursday,2015-11-26,58.7,negatiu,positiu,negatiu,positiu,positiu,defensiu,,0,defensiu,False,False,defensiu,45.0,15.0,40.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_1207,1207,weekly_friday,2015-11-27,67.46,neutral,positiu,negatiu,positiu,positiu,normal,normal,2,defensiu,False,False,defensiu,45.0,15.0,40.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_391,391,weekly_friday,2015-11-27,67.9,neutral,positiu,negatiu,positiu,positiu,normal,normal,2,defensiu,False,False,defensiu,45.0,15.0,40.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_391_airbag_s3,391 + Airbag S3,weekly_friday,2015-11-27,67.9,neutral,positiu,negatiu,positiu,positiu,normal,normal,2,defensiu,False,False,defensiu,45.0,15.0,40.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_1207,1207,weekly_thursday,2015-12-03,58.01,negatiu,positiu,negatiu,positiu,positiu,defensiu,,0,defensiu,False,False,defensiu,45.0,15.0,40.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_391,391,weekly_thursday,2015-12-03,58.7,negatiu,positiu,negatiu,positiu,positiu,defensiu,,0,defensiu,False,False,defensiu,45.0,15.0,40.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_391_airbag_s3,391 + Airbag S3,weekly_thursday,2015-12-03,58.7,negatiu,positiu,negatiu,positiu,positiu,defensiu,,0,defensiu,False,False,defensiu,45.0,15.0,40.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_1207,1207,weekly_friday,2015-12-04,58.01,negatiu,positiu,negatiu,positiu,positiu,defensiu,,0,defensiu,False,False,defensiu,45.0,15.0,40.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_391,391,weekly_friday,2015-12-04,58.7,negatiu,positiu,negatiu,positiu,positiu,defensiu,,0,defensiu,False,False,defensiu,45.0,15.0,40.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_391_airbag_s3,391 + Airbag S3,weekly_friday,2015-12-04,58.7,negatiu,positiu,negatiu,positiu,positiu,defensiu,,0,defensiu,False,False,defensiu,45.0,15.0,40.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_1207,1207,weekly_thursday,2015-12-10,58.01,negatiu,positiu,negatiu,positiu,positiu,defensiu,,0,defensiu,False,False,defensiu,45.0,15.0,40.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_391,391,weekly_thursday,2015-12-10,58.7,negatiu,positiu,negatiu,positiu,positiu,defensiu,,0,defensiu,False,False,defensiu,45.0,15.0,40.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_391_airbag_s3,391 + Airbag S3,weekly_thursday,2015-12-10,58.7,negatiu,positiu,negatiu,positiu,positiu,defensiu,,0,defensiu,False,False,defensiu,45.0,15.0,40.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_1207,1207,weekly_friday,2015-12-11,44.74,negatiu,neutral,negatiu,positiu,positiu,defensiu,,0,defensiu,False,False,defensiu,45.0,15.0,40.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_391,391,weekly_friday,2015-12-11,44.68,negatiu,neutral,negatiu,positiu,positiu,defensiu,,0,defensiu,False,False,defensiu,45.0,15.0,40.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_391_airbag_s3,391 + Airbag S3,weekly_friday,2015-12-11,44.68,negatiu,neutral,negatiu,positiu,positiu,defensiu,,0,defensiu,False,False,defensiu,45.0,15.0,40.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_1207,1207,weekly_thursday,2015-12-17,58.01,negatiu,positiu,negatiu,positiu,positiu,defensiu,,0,defensiu,False,False,defensiu,45.0,15.0,40.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_391,391,weekly_thursday,2015-12-17,58.7,negatiu,positiu,negatiu,positiu,positiu,defensiu,,0,defensiu,False,False,defensiu,45.0,15.0,40.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_391_airbag_s3,391 + Airbag S3,weekly_thursday,2015-12-17,58.7,negatiu,positiu,negatiu,positiu,positiu,defensiu,,0,defensiu,False,False,defensiu,45.0,15.0,40.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_1207,1207,weekly_friday,2015-12-18,44.74,negatiu,neutral,negatiu,positiu,positiu,defensiu,,0,defensiu,False,False,defensiu,45.0,15.0,40.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_391,391,weekly_friday,2015-12-18,44.68,negatiu,neutral,negatiu,positiu,positiu,defensiu,,0,defensiu,False,False,defensiu,45.0,15.0,40.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_391_airbag_s3,391 + Airbag S3,weekly_friday,2015-12-18,44.68,negatiu,neutral,negatiu,positiu,positiu,defensiu,,0,defensiu,False,False,defensiu,45.0,15.0,40.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_1207,1207,weekly_thursday,2015-12-24,58.01,negatiu,positiu,negatiu,positiu,positiu,defensiu,,0,defensiu,False,False,defensiu,45.0,15.0,40.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_391,391,weekly_thursday,2015-12-24,58.7,negatiu,positiu,negatiu,positiu,positiu,defensiu,,0,defensiu,False,False,defensiu,45.0,15.0,40.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_391_airbag_s3,391 + Airbag S3,weekly_thursday,2015-12-24,58.7,negatiu,positiu,negatiu,positiu,positiu,defensiu,,0,defensiu,False,False,defensiu,45.0,15.0,40.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_1207,1207,weekly_friday,2015-12-25,58.01,negatiu,positiu,negatiu,positiu,positiu,defensiu,,0,defensiu,False,False,defensiu,45.0,15.0,40.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_391,391,weekly_friday,2015-12-25,58.7,negatiu,positiu,negatiu,positiu,positiu,defensiu,,0,defensiu,False,False,defensiu,45.0,15.0,40.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_391_airbag_s3,391 + Airbag S3,weekly_friday,2015-12-25,58.7,negatiu,positiu,negatiu,positiu,positiu,defensiu,,0,defensiu,False,False,defensiu,45.0,15.0,40.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_1207,1207,weekly_thursday,2015-12-31,58.01,negatiu,positiu,negatiu,positiu,positiu,defensiu,,0,defensiu,False,False,defensiu,45.0,15.0,40.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_391,391,weekly_thursday,2015-12-31,58.7,negatiu,positiu,negatiu,positiu,positiu,defensiu,,0,defensiu,False,False,defensiu,45.0,15.0,40.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_391_airbag_s3,391 + Airbag S3,weekly_thursday,2015-12-31,58.7,negatiu,positiu,negatiu,positiu,positiu,defensiu,,0,defensiu,False,False,defensiu,45.0,15.0,40.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_1207,1207,weekly_friday,2016-01-01,58.01,negatiu,positiu,negatiu,positiu,positiu,defensiu,,0,defensiu,False,False,defensiu,45.0,15.0,40.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_391,391,weekly_friday,2016-01-01,58.7,negatiu,positiu,negatiu,positiu,positiu,defensiu,,0,defensiu,False,False,defensiu,45.0,15.0,40.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_391_airbag_s3,391 + Airbag S3,weekly_friday,2016-01-01,58.7,negatiu,positiu,negatiu,positiu,positiu,defensiu,,0,defensiu,False,False,defensiu,45.0,15.0,40.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_1207,1207,weekly_thursday,2016-01-07,31.47,negatiu,negatiu,negatiu,positiu,positiu,defensiu,,0,defensiu,False,False,defensiu,45.0,15.0,40.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_391,391,weekly_thursday,2016-01-07,30.66,negatiu,negatiu,negatiu,positiu,positiu,defensiu,,0,defensiu,False,False,defensiu,45.0,15.0,40.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_391_airbag_s3,391 + Airbag S3,weekly_thursday,2016-01-07,30.66,negatiu,negatiu,negatiu,positiu,positiu,defensiu,,0,defensiu,False,False,defensiu,45.0,15.0,40.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_1207,1207,weekly_friday,2016-01-08,31.47,negatiu,negatiu,negatiu,positiu,positiu,defensiu,,0,defensiu,False,False,defensiu,45.0,15.0,40.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_391,391,weekly_friday,2016-01-08,30.66,negatiu,negatiu,negatiu,positiu,positiu,defensiu,,0,defensiu,False,False,defensiu,45.0,15.0,40.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_391_airbag_s3,391 + Airbag S3,weekly_friday,2016-01-08,30.66,negatiu,negatiu,negatiu,positiu,positiu,defensiu,,0,defensiu,False,False,defensiu,45.0,15.0,40.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_1207,1207,weekly_thursday,2016-01-14,31.47,negatiu,negatiu,negatiu,positiu,positiu,defensiu,,0,defensiu,False,False,defensiu,45.0,15.0,40.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_391,391,weekly_thursday,2016-01-14,30.66,negatiu,negatiu,negatiu,positiu,positiu,defensiu,,0,defensiu,False,False,defensiu,45.0,15.0,40.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_391_airbag_s3,391 + Airbag S3,weekly_thursday,2016-01-14,30.66,negatiu,negatiu,negatiu,positiu,positiu,defensiu,,0,defensiu,False,False,defensiu,45.0,15.0,40.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_1207,1207,weekly_friday,2016-01-15,31.47,negatiu,negatiu,negatiu,positiu,positiu,defensiu,,0,defensiu,False,False,defensiu,45.0,15.0,40.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_391,391,weekly_friday,2016-01-15,30.66,negatiu,negatiu,negatiu,positiu,positiu,defensiu,,0,defensiu,False,False,defensiu,45.0,15.0,40.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_391_airbag_s3,391 + Airbag S3,weekly_friday,2016-01-15,30.66,negatiu,negatiu,negatiu,positiu,positiu,defensiu,,0,defensiu,False,False,defensiu,45.0,15.0,40.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_1207,1207,weekly_thursday,2016-01-21,31.47,negatiu,negatiu,negatiu,positiu,positiu,defensiu,,0,defensiu,False,False,defensiu,45.0,15.0,40.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_391,391,weekly_thursday,2016-01-21,30.66,negatiu,negatiu,negatiu,positiu,positiu,defensiu,,0,defensiu,False,False,defensiu,45.0,15.0,40.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_391_airbag_s3,391 + Airbag S3,weekly_thursday,2016-01-21,30.66,negatiu,negatiu,negatiu,positiu,positiu,defensiu,,0,defensiu,False,False,defensiu,45.0,15.0,40.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_1207,1207,weekly_friday,2016-01-22,31.47,negatiu,negatiu,negatiu,positiu,positiu,defensiu,,0,defensiu,False,False,defensiu,45.0,15.0,40.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_391,391,weekly_friday,2016-01-22,30.66,negatiu,negatiu,negatiu,positiu,positiu,defensiu,,0,defensiu,False,False,defensiu,45.0,15.0,40.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_391_airbag_s3,391 + Airbag S3,weekly_friday,2016-01-22,30.66,negatiu,negatiu,negatiu,positiu,positiu,defensiu,,0,defensiu,False,False,defensiu,45.0,15.0,40.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_1207,1207,weekly_thursday,2016-01-28,31.47,negatiu,negatiu,negatiu,positiu,positiu,defensiu,,0,defensiu,False,False,defensiu,45.0,15.0,40.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_391,391,weekly_thursday,2016-01-28,30.66,negatiu,negatiu,negatiu,positiu,positiu,defensiu,,0,defensiu,False,False,defensiu,45.0,15.0,40.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_391_airbag_s3,391 + Airbag S3,weekly_thursday,2016-01-28,30.66,negatiu,negatiu,negatiu,positiu,positiu,defensiu,,0,defensiu,False,False,defensiu,45.0,15.0,40.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_1207,1207,weekly_friday,2016-01-29,31.47,negatiu,negatiu,negatiu,positiu,positiu,defensiu,,0,defensiu,False,False,defensiu,45.0,15.0,40.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_391,391,weekly_friday,2016-01-29,30.66,negatiu,negatiu,negatiu,positiu,positiu,defensiu,,0,defensiu,False,False,defensiu,45.0,15.0,40.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_391_airbag_s3,391 + Airbag S3,weekly_friday,2016-01-29,30.66,negatiu,negatiu,negatiu,positiu,positiu,defensiu,,0,defensiu,False,False,defensiu,45.0,15.0,40.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_1207,1207,weekly_thursday,2016-02-04,31.47,negatiu,negatiu,negatiu,positiu,positiu,defensiu,,0,defensiu,False,False,defensiu,45.0,15.0,40.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_391,391,weekly_thursday,2016-02-04,30.66,negatiu,negatiu,negatiu,positiu,positiu,defensiu,,0,defensiu,False,False,defensiu,45.0,15.0,40.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_391_airbag_s3,391 + Airbag S3,weekly_thursday,2016-02-04,30.66,negatiu,negatiu,negatiu,positiu,positiu,defensiu,,0,defensiu,False,False,defensiu,45.0,15.0,40.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_1207,1207,weekly_friday,2016-02-05,31.47,negatiu,negatiu,negatiu,positiu,positiu,defensiu,,0,defensiu,False,False,defensiu,45.0,15.0,40.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_391,391,weekly_friday,2016-02-05,30.66,negatiu,negatiu,negatiu,positiu,positiu,defensiu,,0,defensiu,False,False,defensiu,45.0,15.0,40.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_391_airbag_s3,391 + Airbag S3,weekly_friday,2016-02-05,30.66,negatiu,negatiu,negatiu,positiu,positiu,defensiu,,0,defensiu,False,False,defensiu,45.0,15.0,40.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_1207,1207,weekly_thursday,2016-02-11,31.47,negatiu,negatiu,negatiu,positiu,positiu,defensiu,,0,defensiu,False,False,defensiu,45.0,15.0,40.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_391,391,weekly_thursday,2016-02-11,30.66,negatiu,negatiu,negatiu,positiu,positiu,defensiu,,0,defensiu,False,False,defensiu,45.0,15.0,40.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_391_airbag_s3,391 + Airbag S3,weekly_thursday,2016-02-11,30.66,negatiu,negatiu,negatiu,positiu,positiu,defensiu,,0,defensiu,False,False,defensiu,45.0,15.0,40.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_1207,1207,weekly_friday,2016-02-12,31.47,negatiu,negatiu,negatiu,positiu,positiu,defensiu,,0,defensiu,False,False,defensiu,45.0,15.0,40.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_391,391,weekly_friday,2016-02-12,30.66,negatiu,negatiu,negatiu,positiu,positiu,defensiu,,0,defensiu,False,False,defensiu,45.0,15.0,40.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_391_airbag_s3,391 + Airbag S3,weekly_friday,2016-02-12,30.66,negatiu,negatiu,negatiu,positiu,positiu,defensiu,,0,defensiu,False,False,defensiu,45.0,15.0,40.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_1207,1207,weekly_thursday,2016-02-18,31.47,negatiu,negatiu,negatiu,positiu,positiu,defensiu,,0,defensiu,False,False,defensiu,45.0,15.0,40.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_391,391,weekly_thursday,2016-02-18,30.66,negatiu,negatiu,negatiu,positiu,positiu,defensiu,,0,defensiu,False,False,defensiu,45.0,15.0,40.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_391_airbag_s3,391 + Airbag S3,weekly_thursday,2016-02-18,30.66,negatiu,negatiu,negatiu,positiu,positiu,defensiu,,0,defensiu,False,False,defensiu,45.0,15.0,40.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_1207,1207,weekly_friday,2016-02-19,31.47,negatiu,negatiu,negatiu,positiu,positiu,defensiu,,0,defensiu,False,False,defensiu,45.0,15.0,40.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_391,391,weekly_friday,2016-02-19,30.66,negatiu,negatiu,negatiu,positiu,positiu,defensiu,,0,defensiu,False,False,defensiu,45.0,15.0,40.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_391_airbag_s3,391 + Airbag S3,weekly_friday,2016-02-19,30.66,negatiu,negatiu,negatiu,positiu,positiu,defensiu,,0,defensiu,False,False,defensiu,45.0,15.0,40.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_1207,1207,weekly_thursday,2016-02-25,31.47,negatiu,negatiu,negatiu,positiu,positiu,defensiu,,0,defensiu,False,False,defensiu,45.0,15.0,40.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_391,391,weekly_thursday,2016-02-25,30.66,negatiu,negatiu,negatiu,positiu,positiu,defensiu,,0,defensiu,False,False,defensiu,45.0,15.0,40.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_391_airbag_s3,391 + Airbag S3,weekly_thursday,2016-02-25,30.66,negatiu,negatiu,negatiu,positiu,positiu,defensiu,,0,defensiu,False,False,defensiu,45.0,15.0,40.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_1207,1207,weekly_friday,2016-02-26,31.47,negatiu,negatiu,negatiu,positiu,positiu,defensiu,,0,defensiu,False,False,defensiu,45.0,15.0,40.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_391,391,weekly_friday,2016-02-26,30.66,negatiu,negatiu,negatiu,positiu,positiu,defensiu,,0,defensiu,False,False,defensiu,45.0,15.0,40.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_391_airbag_s3,391 + Airbag S3,weekly_friday,2016-02-26,30.66,negatiu,negatiu,negatiu,positiu,positiu,defensiu,,0,defensiu,False,False,defensiu,45.0,15.0,40.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_1207,1207,weekly_thursday,2016-03-03,31.47,negatiu,negatiu,negatiu,positiu,positiu,defensiu,,0,defensiu,False,False,defensiu,45.0,15.0,40.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_391,391,weekly_thursday,2016-03-03,30.66,negatiu,negatiu,negatiu,positiu,positiu,defensiu,,0,defensiu,False,False,defensiu,45.0,15.0,40.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_391_airbag_s3,391 + Airbag S3,weekly_thursday,2016-03-03,30.66,negatiu,negatiu,negatiu,positiu,positiu,defensiu,,0,defensiu,False,False,defensiu,45.0,15.0,40.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_1207,1207,weekly_friday,2016-03-04,31.47,negatiu,negatiu,negatiu,positiu,positiu,defensiu,,0,defensiu,False,False,defensiu,45.0,15.0,40.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_391,391,weekly_friday,2016-03-04,30.66,negatiu,negatiu,negatiu,positiu,positiu,defensiu,,0,defensiu,False,False,defensiu,45.0,15.0,40.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_391_airbag_s3,391 + Airbag S3,weekly_friday,2016-03-04,30.66,negatiu,negatiu,negatiu,positiu,positiu,defensiu,,0,defensiu,False,False,defensiu,45.0,15.0,40.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_1207,1207,weekly_thursday,2016-03-10,31.47,negatiu,negatiu,negatiu,positiu,positiu,defensiu,,0,defensiu,False,False,defensiu,45.0,15.0,40.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_391,391,weekly_thursday,2016-03-10,30.66,negatiu,negatiu,negatiu,positiu,positiu,defensiu,,0,defensiu,False,False,defensiu,45.0,15.0,40.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_391_airbag_s3,391 + Airbag S3,weekly_thursday,2016-03-10,30.66,negatiu,negatiu,negatiu,positiu,positiu,defensiu,,0,defensiu,False,False,defensiu,45.0,15.0,40.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_1207,1207,weekly_friday,2016-03-11,44.74,negatiu,neutral,negatiu,positiu,positiu,defensiu,,0,defensiu,False,False,defensiu,45.0,15.0,40.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_391,391,weekly_friday,2016-03-11,44.68,negatiu,neutral,negatiu,positiu,positiu,defensiu,,0,defensiu,False,False,defensiu,45.0,15.0,40.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_391_airbag_s3,391 + Airbag S3,weekly_friday,2016-03-11,44.68,negatiu,neutral,negatiu,positiu,positiu,defensiu,,0,defensiu,False,False,defensiu,45.0,15.0,40.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_1207,1207,weekly_thursday,2016-03-17,54.19,neutral,neutral,negatiu,positiu,positiu,defensiu,,0,defensiu,False,False,defensiu,45.0,15.0,40.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_391,391,weekly_thursday,2016-03-17,53.88,neutral,neutral,negatiu,positiu,positiu,defensiu,,0,defensiu,False,False,defensiu,45.0,15.0,40.0,0.0,0.0,0.0,False,No cal rebalancejar
